feature_id,feature_name,omics_type,coefficient,intercept,scaling_mean,scaling_sd,model_task,recoverable_status,notes
microbe__EC:3.6.3.21,EC:3.6.3.21,microbiome,0.06230752032145663,-0.04915300138472041,8.887946114024189,0.059963610440702565,nonIBD vs IBD,strict_scoreable,"positive_class=IBD; source_task_id=A_IBD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__Reads_number,Reads_number,microbiome,0.0,-0.01883515637757407,16.22622405248339,1.0,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.4.12,EC:3.6.4.12,microbiome,0.0,-0.01883515637757407,10.900079127690814,0.07631098013109196,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.7.7,EC:2.7.7.7,microbiome,0.0,-0.01883515637757407,10.843820872563304,0.07528174159532608,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.13.3,EC:2.7.13.3,microbiome,0.0,-0.01883515637757407,10.428735745423419,0.06696919585353342,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.2.1.8,EC:5.2.1.8,microbiome,-0.03092311356771946,-0.01883515637757407,10.114119413978177,0.09014537440336534,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.6.5.3,EC:1.6.5.3,microbiome,0.0,-0.01883515637757407,10.096050306356005,0.09568298656092236,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.2.1.23,EC:3.2.1.23,microbiome,0.0,-0.01883515637757407,9.804043490545785,0.10461055909172177,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.1.21.3,EC:3.1.21.3,microbiome,0.0,-0.01883515637757407,10.019934914895709,0.1053905474500319,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.1.1.72,EC:2.1.1.72,microbiome,0.0,-0.01883515637757407,9.996094038246227,0.08717602977059163,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.99.1.2,EC:5.99.1.2,microbiome,0.0,-0.01883515637757407,9.903075783755328,0.08270841311569502,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.2.1.21,EC:3.2.1.21,microbiome,0.0,-0.01883515637757407,9.730366437419828,0.09457846686704796,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.7.6,EC:2.7.7.6,microbiome,0.0,-0.01883515637757407,9.83729602138952,0.07333414429762307,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.97.1.4,EC:1.97.1.4,microbiome,0.0,-0.01883515637757407,9.896345495304217,0.07397337829536454,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.5.1.28,EC:3.5.1.28,microbiome,0.0,-0.01883515637757407,9.877393852415961,0.07097736615449564,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.4.16.4,EC:3.4.16.4,microbiome,0.0,-0.01883515637757407,9.720124999125627,0.06763404088882627,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.3.14,EC:3.6.3.14,microbiome,0.0,-0.01883515637757407,9.768431636034725,0.0740677486064807,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.2.1.51,EC:3.2.1.51,microbiome,0.0,-0.01883515637757407,9.362809130329618,0.1437088722904255,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.99.1.3,EC:5.99.1.3,microbiome,0.0,-0.01883515637757407,9.604267563638363,0.0787758308458879,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.2.1.6,EC:2.2.1.6,microbiome,0.0,-0.01883515637757407,9.65889689578276,0.06978395836077528,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.2.1.52,EC:3.2.1.52,microbiome,-0.11282425639174379,-0.01883515637757407,9.128516893854234,0.11028510054559659,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.3.5.5,EC:6.3.5.5,microbiome,0.0,-0.01883515637757407,9.627986592176295,0.07773029559299983,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.2.7.3,EC:1.2.7.3,microbiome,0.035968569962271886,-0.01883515637757407,9.426846196064984,0.13993188372919038,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.4.99.23,EC:5.4.99.23,microbiome,0.0,-0.01883515637757407,9.504575184602935,0.08008772935725318,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.1.11,EC:2.7.1.11,microbiome,0.0,-0.01883515637757407,9.649461312281906,0.07565945996914727,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.6.5,EC:2.7.6.5,microbiome,0.0,-0.01883515637757407,9.460168479944517,0.07962766825329784,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.4.2.12,EC:5.4.2.12,microbiome,0.0,-0.01883515637757407,9.525453491615025,0.07604209617159176,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.4.21.89,EC:3.4.21.89,microbiome,0.07303279631995332,-0.01883515637757407,9.612012603230983,0.08047753603646367,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.1.1.100,EC:1.1.1.100,microbiome,0.0,-0.01883515637757407,9.502813856295159,0.07008210366451807,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.1.3.18,EC:3.1.3.18,microbiome,0.0,-0.01883515637757407,9.460723455487983,0.08204749479707969,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.11.1,EC:2.7.11.1,microbiome,0.0,-0.01883515637757407,9.495416500075173,0.07765298927313188,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.2.1.1,EC:2.2.1.1,microbiome,0.0,-0.01883515637757407,9.470081166189127,0.0718904864325086,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.2.1.20,EC:4.2.1.20,microbiome,0.0,-0.01883515637757407,9.404909201970193,0.0777526859812598,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.3.1.2,EC:6.3.1.2,microbiome,0.0,-0.01883515637757407,9.471560276923181,0.08273969187540409,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.4.1.13,EC:1.4.1.13,microbiome,0.0,-0.01883515637757407,9.446991198069535,0.07645654869239267,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.4.1.14,EC:1.4.1.14,microbiome,0.0,-0.01883515637757407,9.446991198069535,0.07645654869239267,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.2.1.35,EC:4.2.1.35,microbiome,0.0,-0.01883515637757407,9.330350596898286,0.07947892007409742,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.2.1.33,EC:4.2.1.33,microbiome,0.0,-0.01883515637757407,9.330350596898286,0.07947892007409742,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.1.27,EC:3.6.1.27,microbiome,0.0,-0.01883515637757407,9.385695625299384,0.07076039444693565,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.1.1.3,EC:4.1.1.3,microbiome,0.05322844191669562,-0.01883515637757407,9.329637992077114,0.13023597768069478,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.3.17,EC:3.6.3.17,microbiome,-0.05439293354721987,-0.01883515637757407,9.288297822840837,0.06425555141494771,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.1.69,EC:2.7.1.69,microbiome,0.1964456746607577,-0.01883515637757407,9.61797553321517,0.09445715969064007,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.1.26.4,EC:3.1.26.4,microbiome,0.0,-0.01883515637757407,9.30850950431364,0.07493964633277402,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.1.1.20,EC:6.1.1.20,microbiome,0.0,-0.01883515637757407,9.297350737063587,0.0765681758093084,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.1.2.13,EC:4.1.2.13,microbiome,-0.04162994552867182,-0.01883515637757407,9.207727099843463,0.08139540548681158,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.2.4,EC:2.7.2.4,microbiome,0.0,-0.01883515637757407,9.23294765343254,0.07840496509460428,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.1.11.6,EC:3.1.11.6,microbiome,0.0,-0.01883515637757407,9.296089706289367,0.07648526565144952,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.1.3.48,EC:3.1.3.48,microbiome,0.0,-0.01883515637757407,9.319848339836666,0.07245716601954938,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.11.1.15,EC:1.11.1.15,microbiome,0.0,-0.01883515637757407,9.081901804477653,0.0896577018806671,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.8.1.7,EC:2.8.1.7,microbiome,-0.05021720219168565,-0.01883515637757407,9.147887460074179,0.07277007698701864,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.3.34,EC:3.6.3.34,microbiome,0.0,-0.01883515637757407,9.265779834249061,0.0675328325267597,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.2.1.3,EC:6.2.1.3,microbiome,0.0,-0.01883515637757407,9.103828127364876,0.10586888126094383,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.4.1.2,EC:6.4.1.2,microbiome,0.0,-0.01883515637757407,9.227553722646089,0.066017647780561,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.2.7.11,EC:1.2.7.11,microbiome,0.0,-0.01883515637757407,9.0355309554277,0.12879238000456855,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.1.3.2,EC:5.1.3.2,microbiome,0.0,-0.01883515637757407,9.217552468669334,0.07980036752675577,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.4.21.102,EC:3.4.21.102,microbiome,0.0,-0.01883515637757407,9.064518023435342,0.09928095078865633,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.1.3.3,EC:5.1.3.3,microbiome,0.10017560170526137,-0.01883515637757407,9.32815362084752,0.09690994435333594,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.3.99.22,EC:1.3.99.22,microbiome,0.0,-0.01883515637757407,9.279298239040775,0.07226762999802361,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.1.3.27,EC:4.1.3.27,microbiome,0.0,-0.01883515637757407,9.161530801859405,0.07949815343721209,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.4.22.70,EC:3.4.22.70,microbiome,0.0,-0.01883515637757407,9.103350927815065,0.0864627524203159,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.5.1.49,EC:2.5.1.49,microbiome,0.020890812240609024,-0.01883515637757407,9.201300666734864,0.0919996615084392,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.3.1.54,EC:2.3.1.54,microbiome,0.0,-0.01883515637757407,9.31285749436931,0.0724253485837818,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.2.1.20,EC:3.2.1.20,microbiome,0.0,-0.01883515637757407,8.89035587497474,0.09032185097953867,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.3.5.4,EC:1.3.5.4,microbiome,0.0,-0.01883515637757407,8.973571497980554,0.08921187883130009,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.4.11.9,EC:3.4.11.9,microbiome,0.0,-0.01883515637757407,8.993156783046288,0.08892111206114721,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.2.1.22,EC:3.2.1.22,microbiome,0.0,-0.01883515637757407,9.054487775092854,0.08275577412454176,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.2.99.18,EC:4.2.99.18,microbiome,0.0,-0.01883515637757407,9.100345909797023,0.06629240048637434,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.4.11.18,EC:3.4.11.18,microbiome,0.0,-0.01883515637757407,9.103374750037364,0.07721543926251119,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.1.1.37,EC:2.1.1.37,microbiome,0.0,-0.01883515637757407,8.930630785714401,0.08701880101859343,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.4.13,EC:3.6.4.13,microbiome,-0.03480602250749449,-0.01883515637757407,8.981976455968594,0.0789694751347608,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.4.1.8,EC:4.4.1.8,microbiome,0.0,-0.01883515637757407,9.076140316807857,0.0739986823808086,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.2.1.2,EC:4.2.1.2,microbiome,0.0,-0.01883515637757407,9.079528158823726,0.07074970601646895,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.5.1.3,EC:2.5.1.3,microbiome,0.0,-0.01883515637757407,8.97221600263302,0.08894932211378272,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.3.1.17,EC:4.3.1.17,microbiome,0.0,-0.01883515637757407,9.019646144430794,0.07093361500227852,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.1.1.198,EC:2.1.1.198,microbiome,0.0,-0.01883515637757407,8.845426436823452,0.08851389698185703,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.4.14,EC:2.7.4.14,microbiome,0.0,-0.01883515637757407,8.97527749988405,0.07822627931011852,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.4.2.14,EC:2.4.2.14,microbiome,0.0,-0.01883515637757407,8.97369840905716,0.08004095903888822,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.1.48,EC:2.7.1.48,microbiome,0.0,-0.01883515637757407,8.996987165377325,0.08516858587860261,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.1.55,EC:3.6.1.55,microbiome,0.0,-0.01883515637757407,8.829814021871863,0.0796163170884251,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:4.3.3.7,EC:4.3.3.7,microbiome,0.0,-0.01883515637757407,9.031425406098409,0.07444279598289721,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.5.1.1,EC:3.5.1.1,microbiome,0.0,-0.01883515637757407,8.695229322535393,0.09104755196458682,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.8.1.9,EC:1.8.1.9,microbiome,0.0,-0.01883515637757407,8.892251718809392,0.0696469616523835,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.3.1.9,EC:1.3.1.9,microbiome,0.0,-0.01883515637757407,8.809899926911209,0.08608208293005988,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.4.99.12,EC:5.4.99.12,microbiome,0.0,-0.01883515637757407,8.876476154353444,0.07716320309298931,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.1.1,EC:3.6.1.1,microbiome,0.0,-0.01883515637757407,9.022377830866912,0.07125293331024764,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.1.66,EC:3.6.1.66,microbiome,0.0,-0.01883515637757407,8.834245230184354,0.08698127230484257,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.4.1.1,EC:2.4.1.1,microbiome,0.0,-0.01883515637757407,8.971069192436367,0.07027765149590598,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.3.5.6,EC:6.3.5.6,microbiome,0.0,-0.01883515637757407,8.74892386036246,0.09061761938493722,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.3.5.7,EC:6.3.5.7,microbiome,0.0,-0.01883515637757407,8.74892386036246,0.09061761938493722,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.4.99.5,EC:5.4.99.5,microbiome,0.0,-0.01883515637757407,8.94062161352169,0.06982419362450729,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.5.1.88,EC:3.5.1.88,microbiome,0.0,-0.01883515637757407,8.857312099297463,0.07353876752379605,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.1.3.16,EC:3.1.3.16,microbiome,-0.10627866019975495,-0.01883515637757407,8.755548357658736,0.0797014827865665,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.5.1.75,EC:2.5.1.75,microbiome,0.0,-0.01883515637757407,8.807145755532524,0.08751994579961132,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:6.1.1.7,EC:6.1.1.7,microbiome,0.0,-0.01883515637757407,8.775260755132997,0.07738940867917594,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.3.1.51,EC:2.3.1.51,microbiome,0.0,-0.01883515637757407,8.849649516909214,0.0746115959738569,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.1.2,EC:2.7.1.2,microbiome,0.0,-0.01883515637757407,8.967114836545043,0.07830364815045682,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.1.2.3,EC:2.1.2.3,microbiome,0.0,-0.01883515637757407,8.807117021995573,0.08743214621615475,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.5.4.10,EC:3.5.4.10,microbiome,0.0,-0.01883515637757407,8.807117021995573,0.08743214621615475,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.6.1.1,EC:2.6.1.1,microbiome,0.0,-0.01883515637757407,8.748167063924935,0.09190024645725377,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.3.21,EC:3.6.3.21,microbiome,0.0,-0.01883515637757407,8.888100845308987,0.07257695716822037,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:1.1.1.95,EC:1.1.1.95,microbiome,0.0,-0.01883515637757407,8.884930310010786,0.0807719279996497,CD vs nonIBD,strict_scoreable,"positive_class=CD; source_task_id=B_CD_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:3.6.4.12,EC:3.6.4.12,microbiome,0.0,-0.019753085882774957,10.90000221552454,0.07926885230663014,UC vs nonIBD,strict_scoreable,"positive_class=UC; source_task_id=C_UC_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.7.7,EC:2.7.7.7,microbiome,0.0,-0.019753085882774957,10.843781934891107,0.0782000898794222,UC vs nonIBD,strict_scoreable,"positive_class=UC; source_task_id=C_UC_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:2.7.13.3,EC:2.7.13.3,microbiome,0.0,-0.019753085882774957,10.42872210729029,0.06956540208710069,UC vs nonIBD,strict_scoreable,"positive_class=UC; source_task_id=C_UC_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
microbe__EC:5.2.1.8,EC:5.2.1.8,microbiome,-0.025786071368451978,-0.019753085882774957,10.114265469318719,0.09363852500451583,UC vs nonIBD,strict_scoreable,"positive_class=UC; source_task_id=C_UC_vs_HC; logistic coefficient, intercept, and scaler recovered from model artifact."
